,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,popularity,uri,title,artist,top genre,year,target
507,0.445,0.16699999999999998,89.37100000000001,0.0283,0.008579999999999999,0.0451,4,0.33299999999999996,3,417840,-16.343,0.35,0,audio_features,63,spotify:track:3HzWxmvpQU3QHQ59zw1X4V,Heaven and Hell - 2009 Remaster,Black Sabbath,album rock,1980,1
508,0.759,0.146,143.27700000000002,0.0415,0.00015800000000000002,0.00016,4,0.439,3,244840,-13.139000000000001,0.684,0,audio_features,39,spotify:track:6i7EKMsCi6fU6IhWaugzwy,Wishing Well - 2009 Remaster,Black Sabbath,album rock,1980,1
509,0.7070000000000001,0.076,104.795,0.0346,0.00783,0.00509,4,0.313,3,282240,-10.42,0.11900000000000001,0,audio_features,47,spotify:track:7BdnjZouQp8hC76pccrUDp,Die Young - 2009 Remaster,Black Sabbath,album rock,1980,1
510,0.7,0.28600000000000003,120.31,0.032,0.0283,0.0018800000000000002,4,0.446,6,263493,-14.567,0.725,1,audio_features,37,spotify:track:71CSYqByFr0Klk3KkzL9Wd,Walk Away - 2009 Remaster,Black Sabbath,album rock,1980,1
511,0.49,0.0736,110.67299999999999,0.0313,0.00109,0.0455,4,0.433,8,350280,-15.515,0.523,0,audio_features,42,spotify:track:1Wmx0aeddVUJeW3tHSGkU5,Lonely Is the Word - 2009 Remaster,Black Sabbath,album rock,1980,1
512,0.449,0.322,132.809,0.0421,0.0493,0.0278,4,0.344,2,377280,-13.887,0.12300000000000001,1,audio_features,54,spotify:track:1udmPvJoBnqitbeYKKc9mc,Black Sabbath,Black Sabbath,album rock,1970,1
513,0.706,0.337,99.684,0.0935,0.0307,0.00027400000000000005,4,0.523,2,260640,-11.520999999999999,0.40700000000000003,1,audio_features,53,spotify:track:3JvMig6Sc8XRLqHseNsccM,The Wizard,Black Sabbath,album rock,1970,1
514,0.516,0.145,90.62299999999999,0.0323,0.004229999999999999,0.00046399999999999995,4,0.359,11,218400,-12.437999999999999,0.691,0,audio_features,46,spotify:track:7eXYekcOIQCxDJNS50JjQa,Behind the Wall of Sleep,Black Sabbath,album rock,1970,1
515,0.556,0.125,103.12200000000001,0.0646,0.0838,1.59e-05,4,0.47600000000000003,4,364493,-10.585999999999999,0.43,0,audio_features,63,spotify:track:62oNfnQqObaqARM0DTibAL,N.I.B.,Black Sabbath,album rock,1970,1
516,0.562,0.114,137.215,0.0358,0.0063100000000000005,4.29e-06,4,0.606,5,202013,-12.343,0.7040000000000001,1,audio_features,47,spotify:track:2KtpzJOCmJa29vBLwDUGHQ,Evil Woman,Black Sabbath,album rock,1970,1
517,0.526,0.106,138.967,0.061,0.39,0.479,4,0.332,2,226053,-13.294,0.188,1,audio_features,42,spotify:track:0KHeKEA1pf0YtlCcGVCGce,Sleeping Village,Black Sabbath,album rock,1970,1
518,0.701,0.10800000000000001,127.057,0.0639,0.09699999999999999,0.00911,4,0.379,0,632307,-9.168,0.408,1,audio_features,46,spotify:track:4JW2yU9lIb8jCNv47PpTfZ,Warning,Black Sabbath,album rock,1970,1
519,0.546,0.203,168.553,0.0767,0.0013800000000000002,0.354,3,0.299,9,283147,-12.162,0.57,0,audio_features,45,spotify:track:0DAwAUbGa2ilY49D0JyRyW,Wicked World,Black Sabbath,album rock,1970,1
520,0.612,0.171,91.499,0.0591,0.11599999999999999,0.0055899999999999995,4,0.46399999999999997,9,474400,-12.019,0.496,1,audio_features,66,spotify:track:0W35nxtHtFlseSojmygEsf,War Pigs,Black Sabbath,album rock,1970,1
521,0.631,0.175,162.734,0.0769,7.85e-05,0.00411,4,0.429,4,168440,-11.514000000000001,0.376,0,audio_features,77,spotify:track:1jzDzZWeSDBg5fhNc3tczV,Paranoid,Black Sabbath,album rock,1970,1
522,0.0889,0.083,88.25,0.036000000000000004,0.9259999999999999,0.897,4,0.41700000000000004,2,269533,-24.660999999999998,0.41100000000000003,1,audio_features,62,spotify:track:7wqF3BU0ykeKch6BcNqGiT,Planet Caravan,Black Sabbath,album rock,1970,1
523,0.769,0.0372,157.378,0.0765,0.00367,0.00413,4,0.332,9,354774,-11.503,0.525,1,audio_features,72,spotify:track:0TI8TP4FitVPoEHPTySx48,Iron Man,Black Sabbath,album rock,1970,1
524,0.467,0.22699999999999998,125.85799999999999,0.0454,0.26899999999999996,1.3300000000000001e-05,4,0.379,4,289800,-13.047,0.374,1,audio_features,52,spotify:track:39eKdJcCdYYRdKEZRfKJDJ,Electric Funeral,Black Sabbath,album rock,1970,1
525,0.534,0.111,141.47299999999998,0.0729,0.0252,0.0035,4,0.45,7,428387,-13.023,0.289,1,audio_features,48,spotify:track:40W1V3aU3g6lEGZVwsxAcO,Hand of Doom,Black Sabbath,album rock,1970,1
526,0.6,0.242,130.005,0.121,0.0146,0.892,3,0.529,11,149742,-14.343,0.466,0,audio_features,45,spotify:track:1uPH6mPMlbB4SqrHmRqnlE,Rat Salad,Black Sabbath,album rock,1970,1
527,0.625,0.253,136.126,0.0376,0.00114,0.0421,4,0.49700000000000005,5,373193,-11.38,0.727,1,audio_features,51,spotify:track:6Kfyg9nl3TWbtrUFEF4yr5,Fairies Wear Boots,Black Sabbath,album rock,1970,1
528,0.532,0.217,85.03,0.0323,0.18600000000000003,0.000263,4,0.5479999999999999,5,272394,-7.596,0.405,1,audio_features,83,spotify:track:5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,1
529,0.758,0.303,97.094,0.0371,0.0061600000000000005,0.0,4,0.28800000000000003,6,201726,-5.692,0.619,0,audio_features,78,spotify:track:2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys,garage rock,2013,1
530,0.6679999999999999,0.27,180.048,0.036000000000000004,0.212,0.0615,4,0.415,0,206052,-6.849,0.8420000000000001,1,audio_features,65,spotify:track:6wNUBZNWFxdUGof6vkaykE,One For The Road,Arctic Monkeys,garage rock,2013,1
531,0.5579999999999999,0.212,179.949,0.0895,0.0202,1.26e-06,4,0.579,2,207357,-6.986000000000001,0.506,1,audio_features,73,spotify:track:7nzsY8vlnKdvGOEE0rjAXZ,Arabella,Arctic Monkeys,garage rock,2013,1
532,0.81,0.0625,131.05200000000002,0.0347,0.000637,0.0748,4,0.499,5,185406,-5.579,0.28800000000000003,1,audio_features,62,spotify:track:1j9rezdE3YeC7yktZXC1em,I Want It All,Arctic Monkeys,garage rock,2013,1
533,0.698,0.0966,115.01299999999999,0.0297,0.33,0.0887,4,0.505,0,243132,-5.563,0.599,1,audio_features,65,spotify:track:5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,Arctic Monkeys,garage rock,2013,1
534,0.462,0.10099999999999999,80.001,0.03,0.27899999999999997,0.196,4,0.532,10,215012,-10.71,0.485,1,audio_features,62,spotify:track:75n7mraeMycQOl2sDGYaTe,Mad Sounds,Arctic Monkeys,garage rock,2013,1
535,0.953,0.113,100.03299999999999,0.055999999999999994,0.0234,0.00126,4,0.5379999999999999,9,181049,-5.611000000000001,0.74,0,audio_features,62,spotify:track:4atMrAadB7dS8xn9vfk9PQ,Fireside,Arctic Monkeys,garage rock,2013,1
536,0.631,0.10400000000000001,92.00399999999999,0.0368,0.0483,1.13e-05,4,0.691,2,161124,-6.478,0.8,1,audio_features,77,spotify:track:086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,garage rock,2013,1
537,0.638,0.11599999999999999,130.014,0.0336,0.249,0.0,4,0.728,5,193030,-6.455,0.872,0,audio_features,72,spotify:track:0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,Arctic Monkeys,garage rock,2013,1
538,0.542,0.342,97.975,0.033,0.12300000000000001,0.0029100000000000003,4,0.665,11,257563,-8.323,0.5870000000000001,0,audio_features,69,spotify:track:2LGdO5MtFdyphi2EihANZG,Knee Socks,Arctic Monkeys,garage rock,2013,1
539,0.41700000000000004,0.0974,67.528,0.0256,0.136,0.022000000000000002,4,0.46399999999999997,0,183956,-9.345,0.479,0,audio_features,73,spotify:track:5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,garage rock,2013,1
540,0.767,0.141,120.07,0.0527,0.243,0.00131,4,0.581,7,354640,-5.026,0.6729999999999999,0,audio_features,57,spotify:track:0b93tWwuoAC0nXe1CfR30I,Star Treatment,Arctic Monkeys,garage rock,2018,1
541,0.585,0.14400000000000002,77.104,0.0419,0.057,0.0044399999999999995,4,0.7140000000000001,8,208640,-4.57,0.8420000000000001,1,audio_features,56,spotify:track:1t67WYNfUxfOiwaz7SJ66b,One Point Perspective,Arctic Monkeys,garage rock,2018,1
542,0.865,0.127,176.68900000000002,0.0513,0.0016899999999999999,0.00293,3,0.37200000000000005,7,158040,-4.288,0.594,0,audio_features,50,spotify:track:2HbYLDA1SigY1ilC94ieVu,American Sports,Arctic Monkeys,garage rock,2018,1
543,0.835,0.19899999999999998,142.2,0.0297,0.0411,0.0147,4,0.584,9,212093,-4.3260000000000005,0.7809999999999999,0,audio_features,58,spotify:track:2URDbWGmPz3vhagl25p8OC,Tranquility Base Hotel & Casino,Arctic Monkeys,garage rock,2018,1
544,0.564,0.131,92.544,0.0278,0.129,1.73e-05,4,0.49200000000000005,2,173627,-5.811,0.0896,1,audio_features,52,spotify:track:0U6Vg6RUmzADUO0Y9fVKft,Golden Trunks,Arctic Monkeys,garage rock,2018,1
545,0.863,0.0717,130.189,0.0685,0.0626,0.0,4,0.601,0,312347,-4.31,0.6759999999999999,1,audio_features,60,spotify:track:5Z5nbOXhsSbySVC7WUc6y9,Four Out Of Five,Arctic Monkeys,garage rock,2018,1
546,0.601,0.0735,145.075,0.0303,0.34600000000000003,0.349,4,0.602,10,180013,-5.742000000000001,0.5529999999999999,1,audio_features,48,spotify:track:5rqQTEIVK2PTuXU9GI2wT0,The World's First Ever Monster Truck Front Flip,Arctic Monkeys,garage rock,2018,1
547,0.7659999999999999,0.396,88.06200000000001,0.0282,0.0295,0.0802,4,0.542,7,185907,-5.4110000000000005,0.643,1,audio_features,48,spotify:track:6hkfgHhYXyDVYahUOZhGRd,Science Fiction,Arctic Monkeys,garage rock,2018,1
548,0.773,0.387,103.943,0.0388,0.00944,0.0032600000000000003,4,0.514,0,182560,-3.7539999999999996,0.445,1,audio_features,48,spotify:track:60T4FDF1tTcFlXkI08FFhL,She Looks Like Fun,Arctic Monkeys,garage rock,2018,1
549,0.6809999999999999,0.304,106.521,0.0356,0.312,0.0,4,0.675,5,271613,-5.728,0.675,0,audio_features,48,spotify:track:7aiKdAM9WYW3GzWSA9OXIl,Batphone,Arctic Monkeys,garage rock,2018,1
550,0.555,0.126,131.497,0.0404,0.624,3.98e-05,3,0.47600000000000003,9,217720,-6.551,0.426,1,audio_features,55,spotify:track:3PhbzvTllkq1rkULafc6ns,The Ultracheese,Arctic Monkeys,garage rock,2018,1
551,0.9740000000000001,0.0871,165.18200000000002,0.191,8.149999999999999e-05,0.00155,4,0.42,1,172867,-4.706,0.46299999999999997,1,audio_features,67,spotify:track:7f9I5WdyXm5q1XqnSYgQZb,Brianstorm,Arctic Monkeys,garage rock,2007,1
552,0.963,0.0449,150.1,0.0882,0.000286,0.000889,4,0.637,9,165000,-5.1160000000000005,0.823,1,audio_features,65,spotify:track:5kxVyCgEUND7E2QKG7JmoF,Teddy Picker,Arctic Monkeys,garage rock,2007,1
553,0.925,0.0659,145.061,0.0362,1.09e-05,0.000161,4,0.555,1,138107,-4.689,0.77,1,audio_features,59,spotify:track:5RrHzXKmwVd5BCq4UzyJPd,D is for Dangerous,Arctic Monkeys,garage rock,2007,1
554,0.8109999999999999,0.33299999999999996,137.61700000000002,0.0919,0.00133,0.000129,4,0.414,11,171227,-4.4,0.762,0,audio_features,59,spotify:track:0ftMOhVfFm5Wbs5sZdEtsC,Balaclava,Arctic Monkeys,garage rock,2007,1
555,0.828,0.122,112.056,0.0281,0.00146,0.000144,4,0.654,1,183893,-5.377000000000001,0.79,0,audio_features,76,spotify:track:2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,Arctic Monkeys,garage rock,2007,1
556,0.39899999999999997,0.105,128.37,0.0338,0.902,0.0019,5,0.29,7,184760,-10.696,0.0965,0,audio_features,61,spotify:track:71ytDkCnYc11VRiRCrhDHX,Only Ones Who Know,Arctic Monkeys,garage rock,2007,1
557,0.738,0.078,180.15,0.0619,0.00013000000000000002,0.0577,4,0.469,11,209253,-6.638,0.624,0,audio_features,64,spotify:track:2BqfIlpahcebJPeu1IUTEo,Do Me a Favour,Arctic Monkeys,garage rock,2007,1
558,0.8440000000000001,0.272,155.322,0.0431,1.8100000000000003e-05,0.00196,4,0.47600000000000003,7,191680,-5.252999999999999,0.6579999999999999,1,audio_features,57,spotify:track:0DKvcH4SCRdhVYTxStKx9h,This House is a Circus,Arctic Monkeys,garage rock,2007,1
559,0.805,0.10400000000000001,135.546,0.0383,0.000938,0.048,4,0.32799999999999996,4,276200,-6.74,0.264,0,audio_features,57,spotify:track:0idZZsnM7nuSYanlpKTuwV,"If You Were There, Beware",Arctic Monkeys,garage rock,2007,1
560,0.9520000000000001,0.257,111.066,0.075,0.00103,0.0,4,0.55,2,145213,-3.638,0.5379999999999999,1,audio_features,56,spotify:track:4N2yjWLIxZjOXDrCu2VlJe,The Bad Thing,Arctic Monkeys,garage rock,2007,1
561,0.8370000000000001,0.0788,135.158,0.0682,0.000147,6.62e-06,4,0.66,0,193227,-4.315,0.757,1,audio_features,65,spotify:track:5KGbRvZyVyKP2AEJMHErB4,Old Yellow Bricks,Arctic Monkeys,garage rock,2007,1
562,0.866,0.0945,140.266,0.0568,0.0028699999999999997,7.780000000000001e-05,4,0.526,0,253587,-5.822,0.248,1,audio_features,77,spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,505,Arctic Monkeys,garage rock,2007,1
563,0.885,0.29600000000000004,129.83700000000002,0.0545,5.63e-06,0.0136,4,0.415,1,174134,-6.617000000000001,0.5579999999999999,1,audio_features,56,spotify:track:07xwuE0S1C6qfV10OksXrR,Blew,Nirvana,alternative rock,1989,1
564,0.8809999999999999,0.0624,136.565,0.0412,0.000822,0.522,4,0.44299999999999995,4,138048,-6.718999999999999,0.6609999999999999,1,audio_features,48,spotify:track:5AA3KGLTxc6R17p48ETx15,Floyd The Barber,Nirvana,alternative rock,1989,1
565,0.871,0.21,131.903,0.031,5.03e-06,0.000603,4,0.41100000000000003,6,168429,-7.471,0.578,0,audio_features,48,spotify:track:7uV1ghvd8jkeBGCaMP023t,About A Girl,Nirvana,alternative rock,1989,1
566,0.941,0.0837,164.84,0.0787,1.15e-05,0.509,4,0.205,4,162116,-7.65,0.132,1,audio_features,56,spotify:track:2l5Ocuu9hOaSsRzzRfgInK,School,Nirvana,alternative rock,1989,1
567,0.863,0.17300000000000001,137.878,0.0339,3.3100000000000005e-05,0.23199999999999998,4,0.48100000000000004,3,215203,-8.286,0.7859999999999999,1,audio_features,60,spotify:track:5rvidCeTUlU01oYdw7xdAB,Love Buzz,Nirvana,alternative rock,1989,1
568,0.727,0.131,102.113,0.0413,0.00201,0.146,4,0.5529999999999999,4,246139,-7.46,0.35,1,audio_features,46,spotify:track:4qqcH3ICPZZk6B9BA2K4op,Paper Cuts,Nirvana,alternative rock,1989,1
569,0.946,0.0864,82.78200000000001,0.0742,8.47e-06,0.00018,4,0.39,2,175745,-7.257999999999999,0.402,1,audio_features,54,spotify:track:3216P9mqpwHlUS5i0LaIAF,Negative Creep,Nirvana,alternative rock,1989,1
570,0.915,0.114,145.27700000000002,0.0401,6.64e-06,0.8390000000000001,4,0.44,11,250252,-7.745,0.76,0,audio_features,45,spotify:track:1NFF6h7PeJLOBBywgLeGi9,Scoff,Nirvana,alternative rock,1989,1
571,0.9540000000000001,0.191,146.314,0.0567,5.02e-05,3.63e-05,4,0.38799999999999996,2,183068,-7.144,0.6990000000000001,1,audio_features,43,spotify:track:0Cq9JthOiaB42dd7qPc23C,Swap Meet,Nirvana,alternative rock,1989,1
572,0.899,0.10800000000000001,177.426,0.0593,5.18e-06,0.149,4,0.196,0,203929,-6.115,0.467,1,audio_features,52,spotify:track:1udG5abxS5hpSz6tvy6GMY,Mr. Moustache,Nirvana,alternative rock,1989,1
573,0.746,0.106,115.493,0.0379,8.759999999999999e-05,0.0106,4,0.42200000000000004,0,322529,-7.563,0.564,1,audio_features,43,spotify:track:0A83BorBEOF207S0ZVZrH0,Sifting,Nirvana,alternative rock,1989,1
574,0.945,0.179,129.416,0.0541,6.55e-06,0.0239,4,0.271,4,222320,-6.667000000000001,0.3,0,audio_features,43,spotify:track:6NOeT6Dv9hmGwrEqqG8tn1,Big Cheese,Nirvana,alternative rock,1989,1
575,0.93,0.183,101.70200000000001,0.11,0.000452,0.542,4,0.303,4,103745,-6.097,0.466,0,audio_features,40,spotify:track:46RzUhA7FFmQ6Y5Iy4IfoZ,Downer,Nirvana,alternative rock,1989,1
576,0.912,0.106,116.76100000000001,0.0564,2.55e-05,0.000173,4,0.502,1,301920,-4.556,0.72,1,audio_features,52,spotify:track:4CeeEOM32jQcH3eN9Q2dGj,Smells Like Teen Spirit,Nirvana,alternative rock,1991,1
577,0.8759999999999999,0.205,157.04399999999998,0.0647,3.3299999999999996e-05,0.00010400000000000001,4,0.436,10,255080,-4.902,0.512,0,audio_features,51,spotify:track:2mvffzYUJ9Ld9xhsF5DUjU,In Bloom - Nevermind Version,Nirvana,alternative rock,1991,1
578,0.8240000000000001,0.0916,120.125,0.0388,0.00016,0.00161,4,0.5,4,218920,-5.846,0.539,0,audio_features,51,spotify:track:2RsAajgo0g7bMCHxwH3Sk0,Come As You Are,Nirvana,alternative rock,1991,1
579,0.9690000000000001,0.133,158.433,0.0894,3.69e-06,0.00213,4,0.262,4,184040,-4.675,0.263,1,audio_features,49,spotify:track:3PyPpABRA2bTGhNwPd66H6,Breed,Nirvana,alternative rock,1991,1
580,0.6559999999999999,0.0631,123.20700000000001,0.0381,0.0017399999999999998,0.0,4,0.6779999999999999,7,257053,-6.41,0.485,1,audio_features,51,spotify:track:5vHLwhxxlGzmClMcxRRFPr,Lithium,Nirvana,alternative rock,1991,1
581,0.382,0.11,121.12,0.0566,0.884,0.301,4,0.83,2,173853,-11.231,0.54,0,audio_features,53,spotify:track:2SJ38LDlkNjwWSUq98r4Q5,Polly,Nirvana,alternative rock,1991,1
582,0.9790000000000001,0.33399999999999996,182.7,0.175,0.000144,0.0,4,0.285,2,142947,-4.428,0.10800000000000001,1,audio_features,48,spotify:track:6oZYLz0vZy8HhqwioRYtTp,Territorial Pissings,Nirvana,alternative rock,1991,1
583,0.929,0.184,133.358,0.0695,0.000129,2.22e-06,4,0.325,11,223880,-5.625,0.198,0,audio_features,49,spotify:track:0bTLGlCqwZXwJGWGE2Dywg,Drain You,Nirvana,alternative rock,1991,1
584,0.9640000000000001,0.151,152.192,0.107,1.26e-05,0.000103,4,0.341,11,156427,-5.327000000000001,0.45899999999999996,0,audio_features,48,spotify:track:1o5jmMhhk2UZ9YP1X5fXfj,Lounge Act,Nirvana,alternative rock,1991,1
585,0.981,0.0822,165.21,0.128,5.39e-06,0.0461,4,0.36700000000000005,11,211440,-5.1,0.205,0,audio_features,48,spotify:track:0w7k0ZhHzkfEBsDmwp49xA,Stay Away,Nirvana,alternative rock,1991,1
586,0.946,0.141,133.26,0.102,0.00011899999999999999,3.37e-06,4,0.428,2,194427,-4.6739999999999995,0.358,1,audio_features,46,spotify:track:2xIlEsioAFODKpsVgVNrrQ,On A Plain,Nirvana,alternative rock,1991,1
587,0.201,0.109,105.21799999999999,0.0317,0.745,0.263,4,0.42700000000000005,8,232147,-13.044,0.0668,1,audio_features,50,spotify:track:4gHnSNHs8RyVukKoWdS99f,Something In The Way,Nirvana,alternative rock,1991,1
588,0.9590000000000001,0.0858,131.846,0.125,0.000256,0.8540000000000001,4,0.271,7,403293,-5.8660000000000005,0.0642,1,audio_features,50,spotify:track:5KV9bNW1Ta4Z4PdHgu84TA,"Endless, Nameless",Nirvana,alternative rock,1991,1
589,0.895,0.19,119.65899999999999,0.0421,1.13e-05,0.0318,4,0.435,10,217173,-8.7,0.6679999999999999,1,audio_features,56,spotify:track:3w5Ekq9O8g0gGFEsT77Ydi,Serve The Servants,Nirvana,alternative rock,1993,1
590,0.83,0.13699999999999998,170.56799999999998,0.0482,1.53e-06,0.146,4,0.31,1,228053,-8.527000000000001,0.617,1,audio_features,51,spotify:track:54UFDHWI2q7WHfrGbSNWph,Scentless Apprentice,Nirvana,alternative rock,1993,1
591,0.6409999999999999,0.0853,203.00599999999997,0.0552,0.19899999999999998,0.0329,4,0.256,1,281160,-10.283,0.382,1,audio_features,63,spotify:track:66w5OYw2ja8lnmaA3Ns0PU,Heart-Shaped Box,Nirvana,alternative rock,1993,1
592,0.746,0.0661,111.88600000000001,0.0467,0.0141,0.0,4,0.42,8,170000,-10.628,0.22899999999999998,1,audio_features,62,spotify:track:2i5K0EdMY5zFs9t7KfYK3k,Rape Me,Nirvana,alternative rock,1993,1
593,0.723,0.0939,117.051,0.0425,5.660000000000001e-05,0.00043200000000000004,4,0.48200000000000004,10,250013,-10.08,0.5539999999999999,0,audio_features,54,spotify:track:06B04lID9HGPwPWwBkTQfU,Frances Farmer Will Have Her Revenge On Seattle,Nirvana,alternative rock,1993,1
594,0.395,0.17300000000000001,113.589,0.0281,0.428,0.653,4,0.6970000000000001,6,151893,-13.58,0.8759999999999999,1,audio_features,64,spotify:track:5gRcv46AMTrosmTOqrOV3Q,Dumb,Nirvana,alternative rock,1993,1
595,0.8859999999999999,0.188,152.09,0.0336,3.11e-06,0.368,4,0.262,1,115813,-9.392000000000001,0.965,1,audio_features,56,spotify:track:0hUit24g1EIoATdKYWUiRj,Very Ape,Nirvana,alternative rock,1993,1
596,0.524,0.131,136.293,0.0474,0.00064,0.0221,4,0.46799999999999997,1,234747,-12.38,0.537,0,audio_features,54,spotify:track:4rtZtLpriBscg7zta3TZxp,Milk It,Nirvana,alternative rock,1993,1
597,0.449,0.253,113.30799999999999,0.0342,0.00035099999999999997,0.0004980000000000001,4,0.428,1,218813,-12.114,0.196,0,audio_features,58,spotify:track:3z53rfQOg6Eb5pBCRsd7Uu,Pennyroyal Tea,Nirvana,alternative rock,1993,1
598,0.937,0.344,155.621,0.0553,0.000333,0.159,4,0.32,6,291547,-10.392000000000001,0.684,1,audio_features,53,spotify:track:0W0s27FypnkXjJTJKUAnx0,Radio Friendly Unit Shifter,Nirvana,alternative rock,1993,1
599,0.9079999999999999,0.132,173.713,0.0463,0.000198,9.2e-05,4,0.27699999999999997,10,95387,-11.029000000000002,0.35100000000000003,0,audio_features,49,spotify:track:6ZXGdStfF4q5jnyK76uG4a,Tourette's,Nirvana,alternative rock,1993,1
600,0.632,0.0881,113.176,0.034,0.0793,0.000266,4,0.446,1,233173,-12.197000000000001,0.359,1,audio_features,68,spotify:track:1Ic9pKxGSJGM0LKeqf6lGe,All Apologies,Nirvana,alternative rock,1993,1
601,0.718,0.0513,93.395,0.0881,0.0803,2.13e-06,4,0.457,2,167733,-9.994,0.6859999999999999,1,audio_features,49,spotify:track:3tcaltthSz9s6awB6koVRo,Good Times Bad Times - Remaster,Led Zeppelin,album rock,2007,1
602,0.95,0.61,175.055,0.149,0.161,7.15e-06,4,0.384,2,148560,-7.263999999999999,0.45399999999999996,1,audio_features,50,spotify:track:6GXlXAfXR7C6u1VjR3VMsm,Communication Breakdown - Remaster,Led Zeppelin,album rock,2007,1
603,0.539,0.0889,87.197,0.0451,0.0919,0.008029999999999999,3,0.262,2,388453,-10.264000000000001,0.436,1,audio_features,51,spotify:track:1RIsAtnYOlo8zGMycNFioq,Dazed and Confused - Remaster,Led Zeppelin,album rock,2007,1
604,0.465,0.215,135.668,0.0338,0.365,6.01e-05,4,0.408,4,402920,-11.772,0.151,0,audio_features,51,spotify:track:0ducHx1R45CnEloZ6tUVuC,Babe I'm Gonna Leave You - Remaster,Led Zeppelin,album rock,2007,1
605,0.892,0.41700000000000004,88.06299999999999,0.424,0.0627,0.0354,4,0.444,9,329760,-11.367,0.39399999999999996,1,audio_features,50,spotify:track:1uBMgVAUYLnzVL5uQT88FP,Whole Lotta Love - Remaster,Led Zeppelin,album rock,2007,1
606,0.555,0.077,98.68299999999999,0.0344,0.179,0.0032700000000000003,4,0.451,2,268880,-13.15,0.8340000000000001,1,audio_features,50,spotify:track:3Qjm0halGOZZGIS1tNaXlI,Ramble On - Remaster,Led Zeppelin,album rock,2007,1
607,0.723,0.142,96.89399999999999,0.0884,0.0701,0.0703,4,0.397,2,255507,-9.197000000000001,0.5429999999999999,1,audio_features,50,spotify:track:3I7a9joX0lJnK9XzE38GnD,Heartbreaker - Remaster,Led Zeppelin,album rock,2007,1
608,0.9309999999999999,0.342,112.948,0.0544,0.0119,0.159,4,0.5670000000000001,11,146747,-10.360999999999999,0.623,1,audio_features,54,spotify:track:2uuMXKKmdXrY2XxsqTsGp0,Immigrant Song - Remaster,Led Zeppelin,album rock,2007,1
609,0.35600000000000004,0.139,118.199,0.0348,0.00216,0.0762,3,0.38799999999999996,5,444800,-11.187000000000001,0.33799999999999997,0,audio_features,50,spotify:track:3Wunwn44wcWRNB4zb03AvA,Since I've Been Loving You - Remaster,Led Zeppelin,album rock,2007,1
610,0.879,0.0972,169.53400000000002,0.0406,0.00091,0.0014199999999999998,4,0.317,9,220880,-7.5329999999999995,0.8490000000000001,1,audio_features,50,spotify:track:7HQrFPtLEpgTJaEVujH8OO,Rock and Roll - Remaster,Led Zeppelin,album rock,2007,1
611,0.866,0.27,80.813,0.0996,0.4,0.0409,4,0.40700000000000003,4,295507,-8.048,0.723,0,audio_features,50,spotify:track:3nsUVlntPIksDvhHdZZhiu,Black Dog - Remaster,Led Zeppelin,album rock,2007,1
612,0.759,0.0561,143.929,0.0328,0.0021,0.579,4,0.266,5,430320,-8.224,0.813,1,audio_features,50,spotify:track:3BGwxsmbbOe2jmZfh5CUAO,When the Levee Breaks - Remaster,Led Zeppelin,album rock,2007,1
613,0.332,0.142,81.95700000000001,0.0352,0.609,0.00432,4,0.33799999999999997,9,485013,-12.254000000000001,0.204,0,audio_features,49,spotify:track:12wlYeErSUNGg1B5d64077,Stairway to Heaven - Remaster,Led Zeppelin,album rock,2007,1
614,0.8,0.244,143.638,0.0539,0.0657,0.657,4,0.256,7,331360,-8.394,0.684,1,audio_features,44,spotify:track:6gQOsok1o9YY6vU1W5ZzWX,The Song Remains the Same - Remaster,Led Zeppelin,album rock,2007,1
615,0.688,0.0832,96.96799999999999,0.0636,0.0729,0.0495,4,0.415,7,290933,-10.504000000000001,0.23,1,audio_features,51,spotify:track:35XlkvHy9WHPI4Tf9eax4t,Over the Hills and Far Away - Remaster,Led Zeppelin,album rock,2007,1
616,0.9179999999999999,0.0778,164.453,0.0771,0.25,4.54e-05,4,0.526,9,262760,-8.789,0.578,0,audio_features,49,spotify:track:5iNr7y6iWNkwVvVeOXSLT5,D'yer Mak'er - Remaster,Led Zeppelin,album rock,2007,1
617,0.33899999999999997,0.126,139.869,0.0397,0.7240000000000001,0.608,4,0.336,11,422680,-14.237,0.0768,1,audio_features,53,spotify:track:55ZL7fjGAWfClmpnsK6Xon,No Quarter - Remaster,Led Zeppelin,album rock,2007,1
618,0.8370000000000001,0.0754,111.186,0.059000000000000004,0.23800000000000002,0.32799999999999996,4,0.568,2,336667,-7.744,0.833,0,audio_features,46,spotify:track:6mkBbzyfK0EpywDk17taBg,Trampled Under Foot - Remaster,Led Zeppelin,album rock,2007,1
